character,degree_centrality,strength,eigenvector
"BECKLEY, BENNY",0.0012424289485945023,8,2.8573380784782648e-05
DOMINUS,0.0012424289485945023,8,0.00018527656235613603
DIRGE/,0.0012424289485945023,8,0.0001188562670994804
CHLOE,0.0009318217114458767,8,4.455925758355772e-05
BAXTER,0.0010871253300201895,7,1.657615023696605e-05
CRIMSON DYNAMO VIII/,0.0010871253300201895,7,1.538195670489601e-05
"TOFIELD, FRANCESCA",0.0010871253300201895,7,3.798067505309374e-06
HAUPTMAN,0.0010871253300201895,7,8.41336224040126e-05
SPLICE II/,0.0010871253300201895,7,3.6966920560221874e-05
JACK SERIOUS/DR. JOH,0.0007765180928715639,7,5.757246178188852e-05
"HAMILTON, PAUL",0.0006212144742972511,7,0.00010979855910653338
EXILE,0.0006212144742972511,7,0.000387023324769613
MIDWIFE,0.0007765180928715639,7,3.699693786215601e-05
"HORTON, DOUGIE",0.0010871253300201895,7,5.826545602415936e-05
EZEKEEL,0.0010871253300201895,7,1.918250726295997e-06
MAN-SPIDER CLONE | M,0.0010871253300201895,7,1.3447892200688599e-05
OWAYODATA,0.0010871253300201895,7,1.7980969186314358e-05
"BERDITCHEV, ITZHAK",0.0010871253300201895,7,0.0002505424884944472
LULLABY/FELICITY HOP,0.0010871253300201895,7,8.675857870775953e-07
BLACK KNIGHT VI/PROF,0.0010871253300201895,7,1.538195670489601e-05
DEADMAKER/GREGORI AN,0.0010871253300201895,7,7.010173273954201e-05
TOMAZOOMA II,0.0010871253300201895,7,1.738681109222269e-05
"AVRIL, YVETTE",0.0010871253300201895,7,8.466590715851099e-05
OTOMO,0.0010871253300201895,7,1.4856586147832592e-05
ROCKWALL,0.0010871253300201895,7,4.210740061534775e-05
"JONES, RICARDO",0.0010871253300201895,7,0.0002459275226217054
"JUNIPER, JONATHAN JU",0.0010871253300201895,7,2.2534407762420707e-05
THUNDERBOLT II/LUIS,0.0010871253300201895,7,2.426126764472067e-06
SUICIDE/CHRIS DANIEL,0.0007765180928715639,7,5.923714381239129e-06
"SCHEELE, STEPHANIE",0.0010871253300201895,7,3.7792993627216996e-06
"DABUTA, NIGEL",0.0010871253300201895,7,8.41336224040126e-05
UNICORN II/,0.0010871253300201895,7,4.968770789335153e-06
KWANNON,0.0009318217114458767,7,1.9176914271447413e-05
"STARK, MARIA CARBONE",0.0010871253300201895,7,9.074008105346372e-05
GEIST,0.0010871253300201895,7,4.692776732318367e-05
MARVEL BOY VIII/NOH-,0.0007765180928715639,7,2.7182213027311287e-08
SHE-WOLF/PAULETTE BR,0.0010871253300201895,7,7.49626003407806e-05
STRIKER,0.0006212144742972511,7,0.00010467489209883937
LUDI,0.0010871253300201895,7,0.0001453381596995139
HANRANSHA/ASAHI,0.0010871253300201895,7,2.2367042120226656e-05
"SCARLOTTI, MRS.",0.0010871253300201895,7,6.782482281984883e-05
MASTER TWELVE,0.0010871253300201895,7,4.392134580503855e-05
"MCCORMICK, BARRY",0.0010871253300201895,7,0.00010388846122822023
PAKAI,0.0010871253300201895,7,0.0002199657328349301
PHARAOH KHAFRE,0.0010871253300201895,7,9.00442476545916e-05
RADIOACTIVE MAN II/D,0.0010871253300201895,7,1.538195670489601e-05
"MODINE, REP. BERNARD",0.0007765180928715639,7,4.0386225917988885e-06
"LOVEJOY, FRANKLIN",0.0010871253300201895,7,8.675857870775953e-07
"ITOBU, DR. JOSHUA",0.0010871253300201895,7,3.0842767720435056e-05
SARIEL,0.0010871253300201895,7,1.918250726295997e-06
ESSEX,0.0010871253300201895,7,1.1556043418081663e-05
SPIRAL II/ESTELLE GE,0.0010871253300201895,7,5.693350099628617e-05
"LOVECCHIO, ARGUS",0.0010871253300201895,7,3.6966920560221874e-05
POWDERKEG II,0.0010871253300201895,7,3.410523465435697e-05
ICE WORM,0.0010871253300201895,7,0.00012540208915461036
"MANTLO, BILL",0.0010871253300201895,7,9.690544003909971e-07
SURGEON GENERAL/ANGE,0.0007765180928715639,7,9.911393350970286e-05
CALUMET,0.0010871253300201895,7,1.7980969186314358e-05
RAZORFIST IV/MARCO S,0.0010871253300201895,7,5.693350099628617e-05
"HOFFMAN, ALICE",0.00046591085572293835,7,6.435859416690698e-06
"PATILIO, MARIE",0.0010871253300201895,7,4.2257568418478524e-05
"NITAL, DR.",0.0010871253300201895,7,0.000254667467372948
"SCRIPPS, LAHOYA",0.0010871253300201895,7,3.6966920560221874e-05
AZAZEL II,0.0010871253300201895,7,1.918250726295997e-06
SHOCKWAVE ROBOT,0.0010871253300201895,7,1.6322923924949972e-05
"LEASH, MICAH",0.0010871253300201895,7,1.9101982665065064e-05
MANX,0.0010871253300201895,7,5.696995549370373e-06
DUSK,0.0007765180928715639,7,7.590467135343022e-05
SUNDANCE,0.0006212144742972511,7,0.00010467489209883937
GLEEG,0.0010871253300201895,7,2.723890943225583e-05
BRANNEX,0.0010871253300201895,7,8.964841524005689e-05
BARRIER/,0.0010871253300201895,7,2.426126764472067e-06
"RYCHENKO, MAJ. VALEN",0.0010871253300201895,7,1.9998208900185653e-05
"JESSUP, DR.",0.0010871253300201895,7,5.771071176304838e-05
"MANNING, ERIKA",0.0010871253300201895,7,2.2659238351722004e-05
CASEY,0.0010871253300201895,7,0.00022532851643755142
"DARKOVER, PROFESSOR",0.0010871253300201895,7,5.347755392656365e-06
BATAL/,0.0010871253300201895,7,2.562863000134987e-05
KRANG II,0.0010871253300201895,7,1.538195670489601e-05
ARROW,0.0010871253300201895,7,4.392134580503855e-05
STONE-FACE,0.0010871253300201895,7,6.759953919343449e-05
"RASPUTIN, LUCIFER",0.0010871253300201895,7,9.144577412221905e-06
"SHANE, BRIDGIT",0.0010871253300201895,7,5.430777281487246e-05
"DEVILLE, JENNIFER CR",0.0010871253300201895,7,7.010173273954201e-05
"GRIPPO, BILLY",0.0010871253300201895,7,2.4836640803461025e-05
"ASHER, DONNA",0.0010871253300201895,7,1.1219563147185497e-29
"SPAULDING, JILL",0.0010871253300201895,7,1.485658614783259e-05
FACE/COL. EISEN,0.0010871253300201895,7,9.662242814833718e-05
"CACHES, FABIAN",0.0010871253300201895,7,4.23902598561499e-05
"PATTON, JESS",0.0007765180928715639,7,8.547009104847415e-05
"LOBO, LUCKY",0.0010871253300201895,7,4.442718010350875e-05
HELLSPAWN,0.0009318217114458767,7,3.7174063792483604e-05
"KELLEHER, MARY",0.0010871253300201895,7,4.442718010350875e-05
"INES, DR. DIDIER",0.0006212144742972511,7,7.223093191541658e-05
"WHITMAN, PATRICIA",0.0007765180928715639,7,2.839512863671552e-07
NUNTOO,0.0010871253300201895,7,0.0002199657328349301
TANTRUM/,0.0010871253300201895,7,2.4687275802501862e-05
"WINGFOOT, WYATT II",0.0010871253300201895,7,1.738681109222269e-05
ASTROLOGER/,0.00046591085572293835,7,0.00010973705000677773
VIRTUAL REALITY,0.0009318217114458767,7,0.00010486589752740463
WHIRLWIND II/DAVID C,0.0010871253300201895,7,1.538195670489601e-05
TITANIUM MAN III/BOR,0.0010871253300201895,7,1.538195670489601e-05
"SCARLOTTI, MICHAEL J",0.0010871253300201895,7,6.782482281984883e-05
DAWN,0.0010871253300201895,7,5.696995549370373e-06
VIGILANT/PSTUN-RAGE,0.0010871253300201895,7,4.431098004569925e-05
"MONTGOMERY, SIR BERN",0.0010871253300201895,7,9.454576428337367e-05
"TUMOLO, DR. JOANNE",0.0006212144742972511,7,5.397547465705198e-05
REVELATION,0.0010871253300201895,7,2.587704153811443e-05
"BERNHARD, CLARICE",0.0010871253300201895,7,7.001758176514056e-05
DIAMONDBACK,0.0007765180928715639,7,1.0898505778946922e-05
NOSFERATA/PURPLE HAY,0.0007765180928715639,7,5.757246178188852e-05
M'KAMBA,0.0010871253300201895,7,3.0842767720435056e-05
"SAINT, AMANDA",0.00031060723714862557,7,4.9946409932228225e-06
SKARLET,0.0010871253300201895,7,4.392134580503855e-05
NEUROTAP/MICHELLE BA,0.0010871253300201895,7,2.2367042120226656e-05
"MADSDEN, TREVOR",0.0010871253300201895,7,2.468727580250186e-05
ARMAROS,0.0010871253300201895,7,1.9182507262959975e-06
TAKAR,0.0010871253300201895,7,0.0002199657328349301
"PARADY, CAPT. RONALD",0.0010871253300201895,7,4.290662365818165e-05
"HALDEMAN, CALVIN",0.0010871253300201895,7,0.00016929462193162256
ICONOCLAST,0.0010871253300201895,7,0.00027092061416430564
TAREE,0.0010871253300201895,7,0.0002199657328349301
N'GASSI,0.0010871253300201895,7,3.0842767720435056e-05
"STAHL, VERONICA",0.0010871253300201895,7,4.45929455776947e-05
HOTAMITANIO,0.0010871253300201895,7,1.7980969186314358e-05
DEMEITYR,0.0007765180928715639,7,3.093559982617882e-05
"MACKENZIE, DR. NEIL",0.0010871253300201895,7,4.607476401991371e-06
ALIOTH,0.0010871253300201895,7,2.587704153811443e-05
ORPHAN,0.0010871253300201895,7,0.00012870464632547208
NANABOZHO,0.0010871253300201895,7,1.7980969186314358e-05
"CAESAR, JULIUS",0.0010871253300201895,7,3.4441265595602e-05
K'AD-MON,0.0010871253300201895,7,5.035492606557754e-05
"CARPATHIAN, ANDREW",0.0010871253300201895,7,5.771071176304838e-05
DAMAGE,0.0006212144742972511,7,5.509207733384041e-06
"KRAGG, GEN.",0.0010871253300201895,7,1.1027404011127243e-05
"PARKER, HORACE",0.0010871253300201895,7,4.381485310005671e-05
POWDERKEG/FRANK SKOR,0.0010871253300201895,7,1.4327547135692012e-05
MELTER II/BRUNO HORG,0.0010871253300201895,7,1.538195670489601e-05
"ASHER, CARL",0.0010871253300201895,7,1.1219563147185497e-29
CRAZY EIGHT/LESLIE A,0.0010871253300201895,7,7.052842371882869e-05
"MUMM, MAX",0.0010871253300201895,7,2.1942950953920983e-05
SHREEVE,0.0010871253300201895,7,1.4083026284366899e-05
MAXXAM,0.0010871253300201895,7,3.410523465435697e-05
JORNICK,0.0010871253300201895,7,4.804700864569042e-05
"EHMAN, HEIDI",0.0010871253300201895,7,0.0002505424884944472
DUSK III,0.0010871253300201895,7,5.696995549370373e-06
CHAKA KHAN II,0.0010871253300201895,7,1.3287029516290094e-05
TUATARA/COMMANDER AR,0.0010871253300201895,7,8.41336224040126e-05
"GROSS, IRA",0.0010871253300201895,7,4.2257568418478524e-05
"CROSS, HAROLD",0.0010871253300201895,7,8.675857870775953e-07
"KEMPLETON, PROFESSOR",0.0010871253300201895,7,4.392134580503855e-05
WALRUS,0.0010871253300201895,7,4.2257568418478524e-05
HALF-FACE,0.00046591085572293835,7,0.00017203062712331329
PLEX INTELLIGENCE,0.0007765180928715639,7,2.7182213027311287e-08
OUTRIDER II/MARTIN Z,0.0010871253300201895,7,5.035492606557754e-05
BOOKWORM/NELSON GRUB,0.0009318217114458767,6,8.276766315731038e-07
SHADOW-HAND/LI CHUN,0.0009318217114458767,6,1.1030016460151177e-06
"SHEPPARD, JOAN ACE",0.0009318217114458767,6,8.183635837572059e-05
"GALVIN, TOMMY",0.0009318217114458767,6,4.503988566501252e-05
MR. LUCK/RAMON GARCI,0.0006212144742972511,6,1.0728192892990292e-05
ROULETTE/DUDE JENSEN,0.0006212144742972511,6,5.105436973361048e-06
WHYTEOUT/STUART ANTH,0.0009318217114458767,6,1.136407306788103e-05
MANT/ERNEST,0.0009318217114458767,6,2.6936116235752793e-32
GALTUS,0.0009318217114458767,6,2.0687092525456305e-05
GUINNESS,0.0009318217114458767,6,7.940850527547354e-08
"DUVALL, SNAKY",0.0009318217114458767,6,4.503988566501252e-05
LUCIFER II,0.00046591085572293835,6,3.8864409784916755e-06
PANTHER CUB/,0.0009318217114458767,6,2.6936116235752793e-32
"JUSTIN, GLORIA",0.0009318217114458767,6,6.935435623285888e-06
"ROMANOV, MICKEY",0.0009318217114458767,6,2.9754355803886967e-05
SHRINE,0.0009318217114458767,6,3.3110483347121204e-05
"CARDENAS, PACO",0.0009318217114458767,6,2.6360128994018677e-06
BRAHMANES,0.0009318217114458767,6,2.5116974312140663e-05
"FULLERTON, MARY ELLE",0.0009318217114458767,6,3.596231211105956e-05
"ROSE, MICHKA",0.0009318217114458767,6,7.940850527547354e-08
"SHAW, JACOB",0.0009318217114458767,6,4.264603435264733e-06
CELESTE,0.0009318217114458767,6,2.0687092525456305e-05
"STEVENS, DR. VINCENT",0.0007765180928715639,6,1.91159841077067e-05
"CAULDER, SAFRON",0.0009318217114458767,6,7.91663130319274e-07
"DARLEGUNG, GEN.",0.0009318217114458767,6,2.6936116235752793e-32
GLITCH/CHARLES J. AM,0.0009318217114458767,6,6.723873038301533e-05
HALFLIFE,0.0009318217114458767,6,1.682026334177851e-05
NAILS II/JOANIE EATO,0.0009318217114458767,6,9.917665975886446e-06
KEEVER,0.0006212144742972511,6,8.800114230267217e-05
APPALLA,0.0009318217114458767,6,2.866494890061728e-05
MR. FX/,0.0009318217114458767,6,1.6418971747623305e-06
"GILMORE, BERT",0.0009318217114458767,6,6.323924200783438e-05
BOND,0.0009318217114458767,6,7.119215169938117e-05
ENCHANTER,0.0009318217114458767,6,3.6805808620998615e-05
"MARTINEZ, MRS.",0.0009318217114458767,6,5.5376370452682974e-05
MONTENEGRO,0.0006212144742972511,6,1.9192886615438926e-05
BROKEN MAN,0.00046591085572293835,6,8.139070622637956e-06
"BRANDEIS, PROF. HENR",0.0009318217114458767,6,0.00010871790392172866
RELAY,0.0009318217114458767,6,3.4108657235888616e-06
"COPPERSMITH, ALFRED",0.0006212144742972511,6,3.733064285937243e-05
WHISPER II/,0.0009318217114458767,6,3.794266911270002e-05
MISS THING/MARY,0.0009318217114458767,6,2.6936116235752793e-32
DEMITRIUS,0.0009318217114458767,6,5.687818556335136e-05
"IGOE, MAX",0.0009318217114458767,6,4.215761988263203e-05
"BURGOS, CARL",0.0009318217114458767,6,0.0001302511338127606
SKINNER,0.0009318217114458767,6,3.763745933438198e-06
SWIFT/,0.0009318217114458767,6,3.794266911270002e-05
COMMANDER BLAZE,0.0009318217114458767,6,3.8351293335073895e-05
"LANDERS, DR.",0.0009318217114458767,6,4.2706292837473604e-05
PULSE II/,0.0009318217114458767,6,3.794266911270002e-05
"MACENDALE, KAREN",0.0009318217114458767,6,3.519899352079032e-05
Q,0.0009318217114458767,6,3.615891711211536e-05
HATCHET-9,0.00046591085572293835,6,0.00012732637709680558
"DRAGONMEGAS, JESSIE",0.0006212144742972511,6,3.235223328050316e-07
COLDHEART,0.0009318217114458767,6,3.519899352079032e-05
DEADEYE/,0.0009318217114458767,6,7.496616828009617e-05
M-80/SAYURI KYOTO,0.0009318217114458767,6,9.917665975886446e-06
SECOND/ALECTO,0.0009318217114458767,6,1.3024404537554599e-05
"ANGELOPOULOS, ANGEL",0.0009318217114458767,6,6.235931069796249e-06
BAAL II,0.0009318217114458767,6,2.1821805761084747e-05
"CONROY, KAREN",0.0009318217114458767,6,1.33026617020989e-05
"MILLER, JENETTE",0.0009318217114458767,6,6.338887751539129e-07
"HUDDLESTON, PROF.",0.0009318217114458767,6,8.276766315731038e-07
NZAGA,0.0009318217114458767,6,4.941718016831094e-06
"BETELHEIM, NORMA",0.0009318217114458767,6,1.495018981102119e-05
MCLEISH,0.00031060723714862557,6,0.00013588045764824139
RAKESH,0.0009318217114458767,6,2.0687092525456305e-05
"WESSEL, HARRY",0.0009318217114458767,6,2.581444273178076e-06
"MUNOZ, CARLOS",0.0009318217114458767,6,5.806531097430436e-05
"STANLEY, TOM",0.0009318217114458767,6,2.581444273178076e-06
"CALLAHAN, MIKE",0.0009318217114458767,6,4.8455605322224016e-05
"VAZIR, DR.",0.0009318217114458767,6,3.533651906101151e-05
CARRION III/DR. WILL,0.0009318217114458767,6,5.830716900241841e-05
"GRANT, GATOR",0.0007765180928715639,6,7.256175864155851e-05
"JORDAN, HAL",0.0009318217114458767,6,4.7344575578686586e-05
"SCARPETTI, ALPHONSE",0.0009318217114458767,6,4.215761988263203e-05
"GOLDFARB, AARON",0.0009318217114458767,6,2.787530893818214e-05
"BRANDEIS, LIZ PARRIS",0.0009318217114458767,6,0.00010871790392172866
"DIAMOND, KATHY",0.0009318217114458767,6,4.7344575578686586e-05
PARSON/,0.0009318217114458767,6,7.940850527547354e-08
WARFARE/,0.0009318217114458767,6,3.794266911270002e-05
SKUL/JOHN SKULINOWSK,0.0009318217114458767,6,9.917665975886446e-06
KARIMA,0.0009318217114458767,6,7.119215169938117e-05
"SHAW, ESAU",0.0009318217114458767,6,4.264603435264733e-06
LEVIATHAN,0.0009318217114458767,6,3.0886489861630604e-05
BLACK MARIAH,0.0007765180928715639,6,1.958578671277749e-05
COMPUTO,0.0007765180928715639,6,7.817220552851819e-05
"FROST, DEACON",0.0009318217114458767,6,7.91663130319274e-07
HUNGYR,0.0009318217114458767,6,3.8351293335073895e-05
"TOLLIVER, MELBA",0.0009318217114458767,6,4.06538627241789e-05
SWORDSMAN IV/,0.0009318217114458767,6,2.6936116235752793e-32
"GEESEY, KARL",0.0009318217114458767,6,2.581444273178076e-06
SILICON/GERALD SIMMS,0.0009318217114458767,6,9.917665975886446e-06
SEAWEED MAN,0.0007765180928715639,6,4.618896979058287e-05
"NILES, SEN. CATHERIN",0.0009318217114458767,6,1.0255919474883948e-29
"MACENDALE, JASON JR.",0.0009318217114458767,6,3.519899352079032e-05
HARRIER,0.0009318217114458767,6,3.8351293335073895e-05
REAVER/JOSHUA STRAGG,0.00046591085572293835,6,9.789391981711047e-06
"ALBUQUERQUE, JEREMIA",0.0009318217114458767,6,1.3910496752842063e-05
CAPTAIN UNIVERSE/STE,0.0007765180928715639,6,2.188638636688362e-05
BLACK MOUNTAIN/KUROY,0.0009318217114458767,6,3.442455408779277e-05
METOXO,0.0009318217114458767,6,0.00010060921843995867
COLLETTE,0.0009318217114458767,6,7.704985657454427e-05
BLACK DEATH/DR. IVAN,0.0009318217114458767,6,0.00012161200801175063
CROSSBONES II/,0.0009318217114458767,6,7.940850527547354e-08
KID/E.B. FARRELL,0.0009318217114458767,6,9.917665975886446e-06
"POTTS, VIRGINIA PEPP",0.0009318217114458767,6,7.940850527547354e-08
"HOLLISTER, SHERIFF",0.0009318217114458767,6,2.0732921418267085e-05
COLD WARRIOR,0.0009318217114458767,6,5.2612723600540425e-05
MYCROFT,0.0009318217114458767,6,7.704985657454427e-05
SYNARIO/ANGELA BRADF,0.0009318217114458767,6,6.323924200783438e-05
P,0.0009318217114458767,6,3.615891711211536e-05
GROTTU,0.0009318217114458767,6,1.2168611181299871e-05
ELECTRA,0.0009318217114458767,6,2.0687092525456305e-05
LOCKHEED | MUTANT X-,0.0009318217114458767,6,1.3106408943058258e-05
STERLING,0.0009318217114458767,6,2.6936116235752793e-32
"LO, JIMMY",0.0009318217114458767,6,4.1270041493026384e-05
"OSBORN, EMILY",0.0009318217114458767,6,4.177377558689769e-05
AMAZO-MAXI-WOMAN/,0.0009318217114458767,6,2.6936116235752793e-32
SILENCER,0.0009318217114458767,6,4.215761988263203e-05
"COFFIN, RAY",0.0007765180928715639,6,2.188638636688362e-05
"FISHMAN, DR. JONATHA",0.0007765180928715639,5,8.1537247761714e-05
"SHAW, SARAH",0.0007765180928715639,5,1.6747338951365553e-06
GARM,0.0007765180928715639,5,1.5424404594097236e-05
SYBIL,0.0007765180928715639,5,1.2209873182669324e-05
LEGION,0.0007765180928715639,5,6.6803203342870236e-06
JEXIA,0.0007765180928715639,5,7.392165238023268e-05
YAYAUHCO,0.0007765180928715639,5,1.902510415976059e-05
WHISPER/,0.0007765180928715639,5,4.729779134654389e-05
COCO,0.00046591085572293835,5,5.0178474979971024e-05
"WATKINS, STEVIE",0.0007765180928715639,5,2.5489221841856516e-05
THREETREES,0.0007765180928715639,5,3.2578676772198584e-05
"ANDERSON, BAXTER",0.0007765180928715639,5,3.620074580539887e-05
"HARKNESS, ABIGAIL",0.0007765180928715639,5,1.6747338951365553e-06
"HIGGINS, LINDA",0.0007765180928715639,5,3.3995165222564934e-05
DOVINIA,0.0007765180928715639,5,2.132583001209009e-07
"STAMP, J.Q.",0.0007765180928715639,5,3.1012202288939296e-05
SEETAH,0.0006212144742972511,5,3.2459208372513406e-05
DR. GOODWRENCH,0.0007765180928715639,5,0.0001966489583933885
FUGUE,0.0007765180928715639,5,6.994950324784833e-05
"HARR, DR.",0.0007765180928715639,5,3.1273047545479113e-05
"HIGGINS, JANE",0.0007765180928715639,5,3.3995165222564934e-05
MR. FEAR V/,0.0007765180928715639,5,5.123287004379164e-05
"CARTER, SHARON II",0.0007765180928715639,5,7.38228478590786e-05
AZOR,0.0007765180928715639,5,4.984826695289316e-05
PULSE/,0.0007765180928715639,5,4.729779134654389e-05
MAX,0.00031060723714862557,5,5.5141278817585006e-05
ZET,0.0007765180928715639,5,7.392165238023268e-05
HECTOR,0.0007765180928715639,5,7.64652999628606e-07
KOLOMAQ,0.0007765180928715639,5,4.964470394902698e-06
"FURY, NICK II",0.0007765180928715639,5,7.38228478590786e-05
MARKED MAN,0.0007765180928715639,5,3.839842851952946e-06
"BLACKWOOD, JENNY",0.0007765180928715639,5,1.620767350353238e-05
"HIGGINS, RICHIE",0.0007765180928715639,5,3.3995165222564934e-05
"COWAN, EARL",0.0007765180928715639,5,3.572105092965805e-05
PRETTY LARRY,0.0007765180928715639,5,4.179992712049319e-05
"OZ, DR. MALACHI",0.0007765180928715639,5,2.132583001209009e-07
NAGA,0.00046591085572293835,5,6.430675749881689e-05
SUPER-PATRIOT,0.0007765180928715639,5,2.5039269090695695e-05
BRUNO,0.00046591085572293835,5,5.0178474979971024e-05
"PARETTI, TONY",0.0007765180928715639,5,1.9808300422391937e-06
BLOODY MARY,0.0007765180928715639,5,3.6200745805398876e-05
24-HOUR MAN/EMMANUEL,0.0007765180928715639,5,5.893210978340386e-07
RAVEN,0.0007765180928715639,5,8.304709690144307e-05
IDRIS,0.0007765180928715639,5,2.0393279431158656e-06
SISTER KATRINA,0.0007765180928715639,5,1.2209873182669324e-05
ULARA,0.0007765180928715639,5,7.392165238023268e-05
COTTONMOUTH,0.00046591085572293835,5,1.0940013230106386e-05
DOMINO II,0.0007765180928715639,5,7.103185120946955e-05
UNDERTOW,0.0007765180928715639,5,0.00013761840344941813
"VERMICELLI, GIANNI",0.0007765180928715639,5,5.252230842475544e-05
EEL III,0.0007765180928715639,5,0.00013761840344941813
"SPERZEL, ANTON",0.0007765180928715639,5,0.00010000797097538012
"WORTHINGTON, ELIZABE",0.0007765180928715639,5,2.74928860293774e-05
"KOLE, JOHN",0.0007765180928715639,5,3.3995165222564934e-05
TYRUS KRILL,0.0007765180928715639,5,7.392165238023268e-05
WARR,0.0007765180928715639,5,5.893210978340385e-07
SCYLLA,0.0007765180928715639,5,7.527449471085756e-05
